"Survey_code","taxonomy","Date.x","Surveyor","Time.Start","Minute","Size","Number","Stage","family","genus","species","Coarse_Trophic","Fine_Trophic","Herb_Type","mass","area","Biomass","Density","allCode","Lagoon","Habitat"
"SM_July_02_02","Acanthurus nigrofuscus","7/2/2018","SM","14:41",15,14,3,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",230.4465946,51.88101335,4.441829095,0.057824622,"SM_July_02_02_15","Hilton","Back"
"SM_July_02_02","Acanthurus nigrofuscus","7/2/2018","SM","14:41",21,15,1,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",94.66243691,49.38188607,1.916946566,0.02025034,"SM_July_02_02_21","Hilton","Back"
"SM_July_02_02","Acanthurus nigrofuscus","7/2/2018","SM","14:41",3,14,2,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",153.6310631,58.58231063,2.622482135,0.034139999,"SM_July_02_02_3","Hilton","Back"
"SM_July_02_02","Acanthurus nigrofuscus","7/2/2018","SM","14:41",4,14,2,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",153.6310631,46.17038558,3.327480616,0.04331781,"SM_July_02_02_4","Hilton","Back"
"SM_July_02_02","Acanthurus nigrofuscus","7/2/2018","SM","14:41",4,15,2,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",189.3248738,46.17038558,4.100569476,0.04331781,"SM_July_02_02_4","Hilton","Back"
"SM_July_02_02","Acanthurus nigrofuscus","7/2/2018","SM","14:41",6,13,2,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",122.7506539,47.93087114,2.560993594,0.041726761,"SM_July_02_02_6","Hilton","Back"
"SM_July_02_02","Acanthurus nigrofuscus","7/2/2018","SM","14:41",6,14,2,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",153.6310631,47.93087114,3.205263318,0.041726761,"SM_July_02_02_6","Hilton","Back"
"SM_July_02_02","Acanthurus nigrofuscus","7/2/2018","SM","14:41",8,13,1,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",61.37532697,59.84101699,1.025639771,0.016710946,"SM_July_02_02_8","Hilton","Back"
"SM_July_02_02","Acanthurus nigrofuscus","7/2/2018","SM","14:41",9,14,1,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",76.81553153,49.83561706,1.541378156,0.02006597,"SM_July_02_02_9","Hilton","Back"
"SM_July_02_02","Acanthurus nigrofuscus","7/2/2018","SM","14:41",11,14,1,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",76.81553153,51.00251615,1.506112587,0.019606876,"SM_July_02_02_11","Hilton","Back"
"SM_July_02_02","Acanthurus nigrofuscus","7/2/2018","SM","14:41",12,14,1,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",76.81553153,54.87291671,1.399880599,0.018223926,"SM_July_02_02_12","Hilton","Back"
"SM_July_02_02","Acanthurus nigrofuscus","7/2/2018","SM","14:41",14,15,1,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",94.66243691,48.73822399,1.942262749,0.020517777,"SM_July_02_02_14","Hilton","Back"
"SM_July_02_02","Acanthurus nigrofuscus","7/2/2018","SM","14:41",16,14,3,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",230.4465946,40.57100323,5.680081245,0.073944437,"SM_July_02_02_16","Hilton","Back"
"SM_July_02_02","Acanthurus nigrofuscus","7/2/2018","SM","14:41",18,12,1,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",48.16528795,52.31041809,0.920758994,0.019116651,"SM_July_02_02_18","Hilton","Back"
"SM_July_02_02","Acanthurus nigrofuscus","7/2/2018","SM","14:41",18,14,3,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",230.4465946,52.31041809,4.405367095,0.057349953,"SM_July_02_02_18","Hilton","Back"
"SM_July_02_02","Acanthurus nigrofuscus","7/2/2018","SM","14:41",24,14,4,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",307.2621261,50.59735298,6.072691712,0.079055519,"SM_July_02_02_24","Hilton","Back"
"SM_July_02_02","Acanthurus nigrofuscus","7/2/2018","SM","14:41",24,16,1,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",115.0929324,50.59735298,2.274682876,0.01976388,"SM_July_02_02_24","Hilton","Back"
"SM_July_02_02","Acanthurus nigrofuscus","7/2/2018","SM","14:41",22,14,1,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",76.81553153,56.89597267,1.350104901,0.017575936,"SM_July_02_02_22","Hilton","Back"
"SM_July_02_02","Acanthurus nigrofuscus","7/2/2018","SM","14:41",23,14,1,"","Acanthuridae","Acanthurus","nigrofuscus","Primary Consumer","Herbivore/Detritivore","Grazer",76.81553153,49.08830391,1.564843871,0.020371451,"SM_July_02_02_23","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",2,20,4,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",699.8891971,34.46677345,20.30620006,0.116053799,"SM_July_02_02_2","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",23,14,3,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",182.0483028,49.08830391,3.708588162,0.061114354,"SM_July_02_02_23","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",17,14,1,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",60.68276759,54.55323314,1.112358775,0.018330719,"SM_July_02_02_17","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",17,22,1,"TP","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",232.201051,54.55323314,4.256412271,0.018330719,"SM_July_02_02_17","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",23,16,5,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",451.038355,49.08830391,9.188305951,0.101857257,"SM_July_02_02_23","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",17,12,1,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",38.3972712,54.55323314,0.703849598,0.018330719,"SM_July_02_02_17","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",12,16,2,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",180.415342,54.87291671,3.287875929,0.036447853,"SM_July_02_02_12","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",4,12,1,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",38.3972712,46.17038558,0.831642853,0.021658905,"SM_July_02_02_4","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",24,17,1,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",107.9975962,50.59735298,2.134451505,0.01976388,"SM_July_02_02_24","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",16,18,4,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",511.8884149,40.57100323,12.61710025,0.098592583,"SM_July_02_02_16","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",19,18,1,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",127.9721037,62.13791296,2.059485065,0.016093234,"SM_July_02_02_19","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",21,18,1,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",127.9721037,49.38188607,2.591478656,0.02025034,"SM_July_02_02_21","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",11,15,2,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",148.9553772,51.00251615,2.920549581,0.039213752,"SM_July_02_02_11","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",13,17,2,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",215.9951925,51.73310633,4.175183124,0.038659963,"SM_July_02_02_13","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",18,20,2,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",349.9445986,52.31041809,6.689768718,0.038233302,"SM_July_02_02_18","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",20,16,1,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",90.20767099,47.33703935,1.905646661,0.021125107,"SM_July_02_02_20","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",2,16,2,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",180.415342,34.46677345,5.234471461,0.0580269,"SM_July_02_02_2","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",4,10,6,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",134.0795341,46.17038558,2.904015905,0.129953431,"SM_July_02_02_4","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",24,15,2,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",148.9553772,50.59735298,2.943936162,0.039527759,"SM_July_02_02_24","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",6,20,1,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",174.9722993,47.93087114,3.650513649,0.02086338,"SM_July_02_02_6","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",15,14,3,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",182.0483028,51.88101335,3.508958114,0.057824622,"SM_July_02_02_15","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",0,16,2,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",180.415342,42.44876078,4.250191023,0.047115627,"SM_July_02_02_0","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",1,17,2,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",215.9951925,51.85475206,4.165388589,0.038569271,"SM_July_02_02_1","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",11,14,1,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",60.68276759,51.00251615,1.189799488,0.019606876,"SM_July_02_02_11","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",14,15,4,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",297.9107543,48.73822399,6.112466355,0.082071107,"SM_July_02_02_14","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",17,10,1,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",22.34658901,54.55323314,0.409629049,0.018330719,"SM_July_02_02_17","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",24,21,1,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",202.2461801,50.59735298,3.997169184,0.01976388,"SM_July_02_02_24","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",6,18,1,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",127.9721037,47.93087114,2.669930688,0.02086338,"SM_July_02_02_6","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",6,16,2,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",180.415342,47.93087114,3.764073919,0.041726761,"SM_July_02_02_6","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",7,16,3,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",270.623013,52.99427209,5.106646479,0.056609892,"SM_July_02_02_7","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",16,22,1,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",232.201051,40.57100323,5.723325342,0.024648146,"SM_July_02_02_16","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",18,18,1,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",127.9721037,52.31041809,2.446398029,0.019116651,"SM_July_02_02_18","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",20,17,2,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",215.9951925,47.33703935,4.562921455,0.042250213,"SM_July_02_02_20","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",1,16,1,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",90.20767099,51.85475206,1.739622068,0.019284636,"SM_July_02_02_1","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",4,18,2,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",255.9442075,46.17038558,5.543471302,0.04331781,"SM_July_02_02_4","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",9,18,3,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",383.9163112,49.83561706,7.703653207,0.06019791,"SM_July_02_02_9","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",21,20,2,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",349.9445986,49.38188607,7.086497225,0.040500681,"SM_July_02_02_21","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",1,14,1,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",60.68276759,51.85475206,1.170245063,0.019284636,"SM_July_02_02_1","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",6,12,1,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",38.3972712,47.93087114,0.801096877,0.02086338,"SM_July_02_02_6","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",11,12,3,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",115.1918136,51.00251615,2.258551583,0.058820627,"SM_July_02_02_11","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",14,28,1,"TP","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",475.1420168,48.73822399,9.748857835,0.020517777,"SM_July_02_02_14","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",14,22,1,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",232.201051,48.73822399,4.76424933,0.020517777,"SM_July_02_02_14","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",0,18,4,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",511.8884149,42.44876078,12.05897194,0.094231255,"SM_July_02_02_0","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",10,18,1,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",127.9721037,53.7430878,2.381182567,0.018607044,"SM_July_02_02_10","Hilton","Back"
"SM_July_02_02","Chlorurus sordidus","7/2/2018","SM","14:41",21,22,1,"","Scaridae","Chlorurus","sordidus","Primary Consumer","Herbivore/Detritivore","Excavator",232.201051,49.38188607,4.702150312,0.02025034,"SM_July_02_02_21","Hilton","Back"
"SM_July_02_02","Ctenochaetus striatus","7/2/2018","SM","14:41",4,15,1,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",92.06517065,46.17038558,1.994030795,0.021658905,"SM_July_02_02_4","Hilton","Back"
"SM_July_02_02","Ctenochaetus striatus","7/2/2018","SM","14:41",6,17,1,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",135.0805693,47.93087114,2.818237309,0.02086338,"SM_July_02_02_6","Hilton","Back"
"SM_July_02_02","Ctenochaetus striatus","7/2/2018","SM","14:41",0,18,2,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",321.8529654,42.44876078,7.58215221,0.047115627,"SM_July_02_02_0","Hilton","Back"
"SM_July_02_02","Ctenochaetus striatus","7/2/2018","SM","14:41",5,16,4,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",448.7529683,61.54050744,7.291993305,0.064997839,"SM_July_02_02_5","Hilton","Back"
"SM_July_02_02","Ctenochaetus striatus","7/2/2018","SM","14:41",8,17,1,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",135.0805693,59.84101699,2.257324091,0.016710946,"SM_July_02_02_8","Hilton","Back"
"SM_July_02_02","Ctenochaetus striatus","7/2/2018","SM","14:41",9,16,1,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",112.1882421,49.83561706,2.251165907,0.02006597,"SM_July_02_02_9","Hilton","Back"
"SM_July_02_02","Ctenochaetus striatus","7/2/2018","SM","14:41",17,18,2,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",321.8529654,54.55323314,5.899796343,0.036661438,"SM_July_02_02_17","Hilton","Back"
"SM_July_02_02","Ctenochaetus striatus","7/2/2018","SM","14:41",12,16,7,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",785.3176945,54.87291671,14.31157193,0.127567485,"SM_July_02_02_12","Hilton","Back"
"SM_July_02_02","Ctenochaetus striatus","7/2/2018","SM","14:41",21,17,5,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",675.4028463,49.38188607,13.67713751,0.101251702,"SM_July_02_02_21","Hilton","Back"
"SM_July_02_02","Ctenochaetus striatus","7/2/2018","SM","14:41",12,15,1,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",92.06517065,54.87291671,1.677788902,0.018223926,"SM_July_02_02_12","Hilton","Back"
"SM_July_02_02","Ctenochaetus striatus","7/2/2018","SM","14:41",19,18,3,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",482.779448,62.13791296,7.769482834,0.048279703,"SM_July_02_02_19","Hilton","Back"
"SM_July_02_02","Ctenochaetus striatus","7/2/2018","SM","14:41",1,17,2,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",270.1611385,51.85475206,5.209959123,0.038569271,"SM_July_02_02_1","Hilton","Back"
"SM_July_02_02","Ctenochaetus striatus","7/2/2018","SM","14:41",3,20,1,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",222.2197797,58.58231063,3.793291478,0.017069999,"SM_July_02_02_3","Hilton","Back"
"SM_July_02_02","Ctenochaetus striatus","7/2/2018","SM","14:41",5,17,1,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",135.0805693,61.54050744,2.194986276,0.01624946,"SM_July_02_02_5","Hilton","Back"
"SM_July_02_02","Ctenochaetus striatus","7/2/2018","SM","14:41",6,16,4,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",448.7529683,47.93087114,9.362503907,0.083453522,"SM_July_02_02_6","Hilton","Back"
"SM_July_02_02","Ctenochaetus striatus","7/2/2018","SM","14:41",9,18,4,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",643.7059307,49.83561706,12.91658394,0.08026388,"SM_July_02_02_9","Hilton","Back"
"SM_July_02_02","Ctenochaetus striatus","7/2/2018","SM","14:41",10,17,3,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",405.2417078,53.7430878,7.540350293,0.055821132,"SM_July_02_02_10","Hilton","Back"
"SM_July_02_02","Ctenochaetus striatus","7/2/2018","SM","14:41",11,16,4,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",448.7529683,51.00251615,8.798643716,0.078427503,"SM_July_02_02_11","Hilton","Back"
"SM_July_02_02","Ctenochaetus striatus","7/2/2018","SM","14:41",16,18,4,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",643.7059307,40.57100323,15.86615759,0.098592583,"SM_July_02_02_16","Hilton","Back"
"SM_July_02_02","Ctenochaetus striatus","7/2/2018","SM","14:41",19,16,5,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",560.9412103,62.13791296,9.027358398,0.080466172,"SM_July_02_02_19","Hilton","Back"
"SM_July_02_02","Ctenochaetus striatus","7/2/2018","SM","14:41",3,18,1,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",160.9264827,58.58231063,2.747014943,0.017069999,"SM_July_02_02_3","Hilton","Back"
"SM_July_02_02","Ctenochaetus striatus","7/2/2018","SM","14:41",18,18,2,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",321.8529654,52.31041809,6.152750773,0.038233302,"SM_July_02_02_18","Hilton","Back"
"SM_July_02_02","Ctenochaetus striatus","7/2/2018","SM","14:41",7,18,2,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",321.8529654,52.99427209,6.07335383,0.037739928,"SM_July_02_02_7","Hilton","Back"
"SM_July_02_02","Ctenochaetus striatus","7/2/2018","SM","14:41",17,15,3,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",276.195512,54.55323314,5.062862384,0.054992158,"SM_July_02_02_17","Hilton","Back"
"SM_July_02_02","Ctenochaetus striatus","7/2/2018","SM","14:41",18,20,1,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",222.2197797,52.31041809,4.248097947,0.019116651,"SM_July_02_02_18","Hilton","Back"
"SM_July_02_02","Ctenochaetus striatus","7/2/2018","SM","14:41",23,16,2,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",224.3764841,49.08830391,4.570874653,0.040742903,"SM_July_02_02_23","Hilton","Back"
"SM_July_02_02","Ctenochaetus striatus","7/2/2018","SM","14:41",22,18,1,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",160.9264827,56.89597267,2.828433633,0.017575936,"SM_July_02_02_22","Hilton","Back"
"SM_July_02_02","Ctenochaetus striatus","7/2/2018","SM","14:41",3,17,2,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",270.1611385,58.58231063,4.611650439,0.034139999,"SM_July_02_02_3","Hilton","Back"
"SM_July_02_02","Ctenochaetus striatus","7/2/2018","SM","14:41",3,22,1,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",297.5558599,58.58231063,5.079278312,0.017069999,"SM_July_02_02_3","Hilton","Back"
"SM_July_02_02","Ctenochaetus striatus","7/2/2018","SM","14:41",4,16,4,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",448.7529683,46.17038558,9.719497956,0.08663562,"SM_July_02_02_4","Hilton","Back"
"SM_July_02_02","Ctenochaetus striatus","7/2/2018","SM","14:41",8,18,3,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",482.779448,59.84101699,8.067701257,0.050132838,"SM_July_02_02_8","Hilton","Back"
"SM_July_02_02","Ctenochaetus striatus","7/2/2018","SM","14:41",12,17,3,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",405.2417078,54.87291671,7.385095091,0.054671779,"SM_July_02_02_12","Hilton","Back"
"SM_July_02_02","Ctenochaetus striatus","7/2/2018","SM","14:41",13,17,1,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",135.0805693,51.73310633,2.611104935,0.019329982,"SM_July_02_02_13","Hilton","Back"
"SM_July_02_02","Ctenochaetus striatus","7/2/2018","SM","14:41",15,16,4,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",448.7529683,51.88101335,8.64965696,0.077099496,"SM_July_02_02_15","Hilton","Back"
"SM_July_02_02","Ctenochaetus striatus","7/2/2018","SM","14:41",20,15,4,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",368.2606826,47.33703935,7.779546157,0.084500426,"SM_July_02_02_20","Hilton","Back"
"SM_July_02_02","Ctenochaetus striatus","7/2/2018","SM","14:41",20,16,2,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",224.3764841,47.33703935,4.739977134,0.042250213,"SM_July_02_02_20","Hilton","Back"
"SM_July_02_02","Ctenochaetus striatus","7/2/2018","SM","14:41",24,17,4,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",540.3222771,50.59735298,10.67886451,0.079055519,"SM_July_02_02_24","Hilton","Back"
"SM_July_02_02","Ctenochaetus striatus","7/2/2018","SM","14:41",23,17,3,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",405.2417078,49.08830391,8.255361776,0.061114354,"SM_July_02_02_23","Hilton","Back"
"SM_July_02_02","Ctenochaetus striatus","7/2/2018","SM","14:41",0,20,1,"","Acanthuridae","Ctenochaetus","striatus","Primary Consumer","Herbivore/Detritivore","Detritivore",222.2197797,42.44876078,5.23501218,0.023557814,"SM_July_02_02_0","Hilton","Back"
